date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score,news_count,fear_greed_value,fear_greed_classification,price_change,volatility_14d,price_to_ma7,price_to_ma30,trends_change,trends_pct_change,trends_rolling_mean_7d,trends_rolling_std_7d,fear_greed_change,fear_greed_rolling_mean_7d,fear_greed_rolling_std_7d,return_lag_1,log_return_lag_1,volume_change_lag_1,volatility_7d_lag_1,trends_lag_1,trends_change_lag_1,fear_greed_lag_1,fear_greed_change_lag_1,news_count_lag_1,return_lag_3,log_return_lag_3,volume_change_lag_3,volatility_7d_lag_3,trends_lag_3,trends_change_lag_3,fear_greed_lag_3,fear_greed_change_lag_3,news_count_lag_3,return_lag_7,log_return_lag_7,volume_change_lag_7,volatility_7d_lag_7,trends_lag_7,trends_change_lag_7,fear_greed_lag_7,fear_greed_change_lag_7,news_count_lag_7,return_lag_14,log_return_lag_14,volume_change_lag_14,volatility_7d_lag_14,trends_lag_14,trends_change_lag_14,fear_greed_lag_14,fear_greed_change_lag_14,news_count_lag_14,news_count_change,news_count_rolling_mean_7d,target_up_next_day,target_high_volatility_next_7d
2024-04-06,67978.61023408506,1337452583876.3916,35132808695.80448,-0.008222191679929991,-0.008256180333642019,0.032207906252206105,68402.90433968688,68379.44903077731,-0.06354589920899634,31.0,,75.0,Greed,-563.5669187099993,0.028240240779631713,-0.0062028668182682045,-0.005861977573288546,0.0,0.0,31.0,0.0,-4.0,75.42857142857143,3.8234863173616263,0.036571303330518834,0.03591844293524804,0.05503094309329115,0.03229885260299594,31.0,0.0,79.0,9.0,,-0.062269086635799775,-0.06429224387782498,0.2530805350245562,0.028070703601629166,31.0,0.0,71.0,-8.0,,-0.011188483969621688,-0.011251545875678488,-0.15331778828616915,0.022578203874506333,34.0,0.0,75.0,-4.0,,-0.030928560635419267,-0.03141694497446422,-0.123095954401238,0.06116174638616087,39.0,0.0,73.0,-2.0,,,,1,1
2024-04-07,69000.6499164776,1358548956714.714,19119438138.850822,0.015034724582823067,0.014922823320202,0.032971380396651484,68302.66736384692,68447.97481497537,-0.45579534205774896,32.0,,78.0,Extreme Greed,1022.0396823925403,0.028303486031148514,0.010218964786727014,0.00807438208356337,1.0,0.032258064516129004,31.142857142857142,0.3779644730094612,3.0,75.85714285714286,3.9339789623477195,-0.008222191679929991,-0.008256180333642019,-0.06354589920899634,0.032207906252206105,31.0,0.0,75.0,-4.0,,0.010444910367141791,0.010390739173187221,-0.21259831588761458,0.029057867276596448,31.0,0.0,70.0,-1.0,,-0.003099966278123034,-0.0031047811267394775,-0.3636534160088326,0.02350801465792883,31.0,-3.0,75.0,0.0,,0.012230664564644389,0.012156474305015824,-0.3993408258103197,0.05745503604922989,34.0,-5.0,74.0,1.0,,,,1,1
2024-04-08,69401.97360911008,1367272232852.0764,17935478429.01022,0.005816230616932705,0.005799381647730913,0.03161106403704026,68039.09910220529,68484.19887125296,-0.06192439867962385,32.0,,76.0,Extreme Greed,401.3236926324753,0.025661944520169764,0.02003075474085181,0.013401262670568626,0.0,0.0,31.285714285714285,0.4879500364744019,-2.0,75.42857142857143,3.690399384761976,0.015034724582823067,0.014922823320202,-0.45579534205774896,0.032971380396651484,32.0,1.0,78.0,3.0,,0.036571303330518834,0.03591844293524804,0.05503094309329115,0.03229885260299594,31.0,0.0,79.0,9.0,,0.022160567146245702,0.021918590151529773,0.2019771848921854,0.018682319415909348,31.0,0.0,79.0,4.0,,0.04705829818930973,0.045984611512386586,0.1023300323936891,0.057324670018809414,34.0,0.0,75.0,1.0,,,,1,1
2024-04-09,71624.18486236996,1410324678268.6392,33111949671.02105,0.03201942448749295,0.031517489060039275,0.033048636741962185,68301.70764854048,68588.07156791141,0.8461704159206169,32.0,,80.0,Extreme Greed,2222.211253259884,0.024951446361451964,0.048644130991950085,0.044265908416048605,0.0,0.0,31.428571428571427,0.5345224838249307,4.0,75.57142857142857,3.866830866793234,0.005816230616932705,0.005799381647730913,-0.06192439867962385,0.03161106403704026,32.0,0.0,76.0,-2.0,,-0.008222191679929991,-0.008256180333642019,-0.06354589920899634,0.032207906252206105,31.0,0.0,75.0,-4.0,,-0.020506511128350335,-0.02071968901968706,0.8273121750204064,0.015664240028140288,31.0,0.0,79.0,0.0,,0.039042098425960514,0.03829922951180353,0.5951242623327855,0.05898397215429422,34.0,0.0,81.0,6.0,,,,0,1
2024-04-10,69158.64381207665,1361830648708.6648,36488482038.859055,-0.034423303455822785,-0.035029743143539904,0.024207994701093145,68832.88258942692,68590.83746558205,0.10197322723020097,32.0,,78.0,Extreme Greed,-2465.541050293308,0.026782324867060038,0.004732639552418982,0.008278166114818575,0.0,0.0,31.571428571428573,0.534522483824889,-2.0,76.57142857142857,3.3594217189448368,0.03201942448749295,0.031517489060039275,0.8461704159206169,0.033048636741962185,32.0,0.0,80.0,4.0,,0.015034724582823067,0.014922823320202,-0.45579534205774896,0.032971380396651484,32.0,1.0,78.0,3.0,,-0.062269086635799775,-0.06429224387782498,0.2530805350245562,0.028070703601629166,31.0,0.0,71.0,-8.0,,0.0020461550019010843,0.0020440644779601406,-0.19105146108961235,0.044802367148687225,34.0,0.0,83.0,2.0,,,,1,1
2024-04-11,70527.88997578963,1387722485989.3584,38378062633.13138,0.019798626581423395,0.019605182885141653,0.024608861432275544,69462.01850895771,68537.41536451982,0.051785672866851096,32.0,,76.0,Extreme Greed,1369.2461637129745,0.027184490001417164,0.015344665901041443,0.02904216041243113,0.0,0.0,31.714285714285715,0.4879500364742655,-2.0,77.42857142857143,1.812653934351043,-0.034423303455822785,-0.035029743143539904,0.10197322723020097,0.024207994701093145,32.0,0.0,78.0,-2.0,,0.005816230616932705,0.005799381647730913,-0.06192439867962385,0.03161106403704026,32.0,0.0,76.0,-2.0,,0.010444910367141791,0.010390739173187221,-0.21259831588761458,0.029057867276596448,31.0,0.0,70.0,-1.0,,-0.0092220591494242,-0.0092648455928006,0.14297018463203992,0.031534780498419734,34.0,0.0,80.0,-3.0,,,,0,0
2024-04-12,70106.66413070948,1379324055321.196,30118549149.51049,-0.005972471957189418,-0.00599037850098158,0.021919182046998227,69685.51664865979,68492.06505210145,-0.21521444588217797,32.0,,79.0,Extreme Greed,-421.2258450801455,0.026796502871359765,0.006043543942897633,0.023573520193614028,0.0,0.0,31.857142857142858,0.37796447300916725,3.0,77.42857142857143,1.812653934351043,0.019798626581423395,0.019605182885141653,0.051785672866851096,0.024608861432275544,32.0,0.0,76.0,-2.0,,0.03201942448749295,0.031517489060039275,0.8461704159206169,0.033048636741962185,32.0,0.0,80.0,4.0,,0.036571303330518834,0.03591844293524804,0.05503094309329115,0.03229885260299594,31.0,0.0,79.0,9.0,,0.01835430506883373,0.01818789791900597,-0.26509352356963345,0.027045981428462623,34.0,0.0,79.0,-1.0,,,,0,1
2024-04-13,67252.10504226631,1321648247460.1611,43471949726.09197,-0.04071737150581045,-0.04156953584488011,0.027524089477589393,69581.73019268567,68297.20965261228,0.4433613488582837,32.0,,72.0,Greed,-2854.559088443173,0.028808305723012982,-0.03348041424046466,-0.015302303207726964,0.0,0.0,32.0,0.0,-7.0,77.0,2.6457513110653466,-0.005972471957189418,-0.00599037850098158,-0.21521444588217797,0.021919182046998227,32.0,0.0,79.0,3.0,,-0.034423303455822785,-0.035029743143539904,0.10197322723020097,0.024207994701093145,32.0,0.0,78.0,-2.0,,-0.008222191679929991,-0.008256180333642019,-0.06354589920899634,0.032207906252206105,31.0,0.0,75.0,-4.0,,-0.011188483969621688,-0.011251545875678488,-0.15331778828616915,0.022578203874506333,34.0,0.0,75.0,-4.0,,,,0,1
2024-04-14,64404.82548907413,1270009515097.3306,49214481480.20075,-0.04233740418092091,-0.04325975947802971,0.030285381985449594,68925.18384591375,68063.36944220062,0.13209740511505275,42.0,,72.0,Greed,-2847.27955319218,0.03072807959031595,-0.06558355168040098,-0.05375202525395584,10.0,0.3125,33.42857142857143,3.7796447300922007,0.0,76.14285714285714,3.1847852585160403,-0.04071737150581045,-0.04156953584488011,0.4433613488582837,0.027524089477589393,32.0,0.0,72.0,-7.0,,0.019798626581423395,0.019605182885141653,0.051785672866851096,0.024608861432275544,32.0,0.0,76.0,-2.0,,0.015034724582823067,0.014922823320202,-0.45579534205774896,0.032971380396651484,32.0,1.0,78.0,3.0,,-0.003099966278123034,-0.0031047811267394775,-0.3636534160088326,0.02350801465792883,31.0,-3.0,75.0,0.0,,,,1,1
2024-04-15,65752.66004728881,1293286386553.3967,40292911692.95434,0.02092753994719443,0.020711566974731296,0.032038780546556477,68403.85333708212,67938.53267067872,-0.1812793616617826,42.0,,74.0,Greed,1347.8345582146794,0.030645324992754238,-0.038757952373365656,-0.032174268967296915,0.0,0.0,34.857142857142854,4.879500364742563,2.0,75.85714285714286,3.287784027202475,-0.04233740418092091,-0.04325975947802971,0.13209740511505275,0.030285381985449594,42.0,10.0,72.0,0.0,,-0.005972471957189418,-0.00599037850098158,-0.21521444588217797,0.021919182046998227,32.0,0.0,79.0,3.0,,0.005816230616932705,0.005799381647730913,-0.06192439867962385,0.03161106403704026,32.0,0.0,76.0,-2.0,,0.022160567146245702,0.021918590151529773,0.2019771848921854,0.018682319415909348,31.0,0.0,79.0,4.0,,,,0,1
2024-04-16,63430.5714573684,1247928896840.997,42796604938.03423,-0.03531550796956928,-0.03595418236717085,0.02815918734063545,67233.33713636764,67876.47460948057,0.06213731249205545,42.0,,65.0,Greed,-2322.0885899204077,0.03145639988925621,-0.05656071587352851,-0.06549991256456911,0.0,0.0,36.285714285714285,5.34522483824835,-9.0,73.71428571428571,4.715728494951653,0.02092753994719443,0.020711566974731296,-0.1812793616617826,0.032038780546556477,42.0,0.0,74.0,2.0,,-0.04071737150581045,-0.04156953584488011,0.4433613488582837,0.027524089477589393,32.0,0.0,72.0,-7.0,,0.03201942448749295,0.031517489060039275,0.8461704159206169,0.033048636741962185,32.0,0.0,80.0,4.0,,-0.020506511128350335,-0.02071968901968706,0.8273121750204064,0.015664240028140288,31.0,0.0,79.0,0.0,,,,1,1
2024-04-17,63720.501587480736,1253670904297.4917,42157169474.39519,0.004570826392557237,0.004560411888802225,0.027962626841091655,66456.45967571107,67719.64414051558,-0.014941266125312769,42.0,,67.0,Greed,289.93013011233415,0.027081550741088575,-0.041169182071705945,-0.05905439409481805,0.0,0.0,37.714285714285715,5.345224838248306,2.0,72.14285714285714,4.879500364743036,-0.03531550796956928,-0.03595418236717085,0.06213731249205545,0.02815918734063545,42.0,0.0,65.0,-9.0,,-0.04233740418092091,-0.04325975947802971,0.13209740511505275,0.030285381985449594,42.0,10.0,72.0,0.0,,-0.034423303455822785,-0.035029743143539904,0.10197322723020097,0.024207994701093145,32.0,0.0,78.0,-2.0,,-0.062269086635799775,-0.06429224387782498,0.2530805350245562,0.028070703601629166,31.0,0.0,71.0,-8.0,,,,0,1
2024-04-18,61328.89798860725,1207185042484.4346,41123362075.93534,-0.037532717717077224,-0.0382552058312806,0.02563791336660712,65142.31796325645,67506.97595315888,-0.024522694747989293,42.0,,57.0,Greed,-2391.6035988734875,0.028447086852621255,-0.05853982624321352,-0.0915176228429847,0.0,0.0,39.142857142857146,4.879500364742418,-10.0,69.42857142857143,7.138093649734803,0.004570826392557237,0.004560411888802225,-0.014941266125312769,0.027962626841091655,42.0,0.0,67.0,2.0,,0.02092753994719443,0.020711566974731296,-0.1812793616617826,0.032038780546556477,42.0,0.0,74.0,2.0,,0.019798626581423395,0.019605182885141653,0.051785672866851096,0.024608861432275544,32.0,0.0,76.0,-2.0,,0.010444910367141791,0.010390739173187221,-0.21259831588761458,0.029057867276596448,31.0,0.0,70.0,-1.0,,,,1,1
2024-04-19,63461.59269510717,1249565911947.3347,35901618166.42319,0.03477471104887786,0.03418373253949824,0.032832769988869255,64193.02204388469,67551.27846370464,-0.12697755353441365,42.0,,66.0,Greed,2132.6947064999185,0.028248563552913098,-0.011394218958526214,-0.06054194475082908,0.0,0.0,40.57142857142857,3.779644730091889,9.0,67.57142857142857,5.798193478925209,-0.037532717717077224,-0.0382552058312806,-0.024522694747989293,0.02563791336660712,42.0,0.0,57.0,-10.0,,-0.03531550796956928,-0.03595418236717085,0.06213731249205545,0.02815918734063545,42.0,0.0,65.0,-9.0,,-0.005972471957189418,-0.00599037850098158,-0.21521444588217797,0.021919182046998227,32.0,0.0,79.0,3.0,,0.036571303330518834,0.03591844293524804,0.05503094309329115,0.03229885260299594,31.0,0.0,79.0,9.0,,,,1,1
2024-04-20,63988.818471785664,1263308149913.607,52227787323.81757,0.00830779301760498,0.008273473255165647,0.031292208565548874,63726.83824810174,67423.60388920283,0.4547474456921097,42.0,,66.0,Greed,527.2257766784969,0.028453313368577447,0.004110987315328218,-0.05094336729703064,0.0,0.0,42.0,0.0,0.0,66.71428571428571,5.468524655221463,0.03477471104887786,0.03418373253949824,-0.12697755353441365,0.032832769988869255,42.0,0.0,66.0,9.0,,0.004570826392557237,0.004560411888802225,-0.014941266125312769,0.027962626841091655,42.0,0.0,67.0,2.0,,-0.04071737150581045,-0.04156953584488011,0.4433613488582837,0.027524089477589393,32.0,0.0,72.0,-7.0,,-0.008222191679929991,-0.008256180333642019,-0.06354589920899634,0.032207906252206105,31.0,0.0,75.0,-4.0,,,,1,1
2024-04-21,64894.41869109179,1277940837359.7852,16601830590.687475,0.014152476025251604,0.014053264698012324,0.027626610186465794,63796.78013410426,67402.21856395666,-0.682126480148308,27.0,,72.0,Greed,905.6002193061286,0.028409017341999875,0.017205234412775106,-0.037206488544368366,-15.0,-0.3571428571428571,39.857142857142854,5.669467095138173,6.0,66.71428571428571,5.468524655221463,0.00830779301760498,0.008273473255165647,0.4547474456921097,0.031292208565548874,42.0,0.0,66.0,0.0,,-0.037532717717077224,-0.0382552058312806,-0.024522694747989293,0.02563791336660712,42.0,0.0,57.0,-10.0,,-0.04233740418092091,-0.04325975947802971,0.13209740511505275,0.030285381985449594,42.0,10.0,72.0,0.0,,0.015034724582823067,0.014922823320202,-0.45579534205774896,0.032971380396651484,32.0,1.0,78.0,3.0,,,,1,1
2024-04-22,64936.4207567739,1279763566407.3762,19592118541.18973,0.0006472369508701004,0.0006470275833701984,0.02626898293510802,63680.17452117357,67449.79775700808,0.18011796555613624,27.0,,73.0,Greed,42.00206568210706,0.028305096398826675,0.01972743079060857,-0.037262928634549386,0.0,0.0,37.714285714285715,7.319250547113866,1.0,66.57142857142857,5.255382728122731,0.014152476025251604,0.014053264698012324,-0.682126480148308,0.027626610186465794,27.0,-15.0,72.0,6.0,,0.03477471104887786,0.03418373253949824,-0.12697755353441365,0.032832769988869255,42.0,0.0,66.0,9.0,,0.02092753994719443,0.020711566974731296,-0.1812793616617826,0.032038780546556477,42.0,0.0,74.0,2.0,,0.005816230616932705,0.005799381647730913,-0.06192439867962385,0.03161106403704026,32.0,0.0,76.0,-2.0,,,,1,1
2024-04-23,66841.66685207361,1317058642854.2856,27748586313.20611,0.029340177254856936,0.028917992359806837,0.02362503788116832,64167.4738632743,67534.9932257098,0.4163137209928842,27.0,,71.0,Greed,1905.2460952997135,0.02804806853217466,0.04167521062925705,-0.010266179657692498,0.0,0.0,35.57142857142857,8.017837257372655,-2.0,67.42857142857143,5.442338432976286,0.0006472369508701004,0.0006470275833701984,0.18011796555613624,0.02626898293510802,27.0,0.0,73.0,1.0,,0.00830779301760498,0.008273473255165647,0.4547474456921097,0.031292208565548874,42.0,0.0,66.0,0.0,,-0.03531550796956928,-0.03595418236717085,0.06213731249205545,0.02815918734063545,42.0,0.0,65.0,-9.0,,0.03201942448749295,0.031517489060039275,0.8461704159206169,0.033048636741962185,32.0,0.0,80.0,4.0,,,,0,1
2024-04-24,66406.95244392671,1306843409278.049,23232230785.20184,-0.006503644038515111,-0.006524884876725578,0.02423642709233637,64551.2525570523,67504.85886490399,-0.16275984214211459,27.0,,72.0,Greed,-434.7144081469014,0.02672230981360269,0.02874769757928841,-0.016264109568386642,0.0,0.0,33.42857142857143,8.017837257372701,1.0,68.14285714285714,5.6987885095161825,0.029340177254856936,0.028917992359806837,0.4163137209928842,0.02362503788116832,27.0,0.0,71.0,-2.0,,0.014152476025251604,0.014053264698012324,-0.682126480148308,0.027626610186465794,27.0,-15.0,72.0,6.0,,0.004570826392557237,0.004560411888802225,-0.014941266125312769,0.027962626841091655,42.0,0.0,67.0,2.0,,-0.034423303455822785,-0.035029743143539904,0.10197322723020097,0.024207994701093145,32.0,0.0,78.0,-2.0,,,,0,0
2024-04-25,64279.51812857524,1265541377860.928,30939903322.02589,-0.032036319045778416,-0.03256071208483159,0.022619726375015484,64972.76971990486,67316.21129245641,0.33176635546051747,27.0,,72.0,Greed,-2127.434315351471,0.02697569327328232,-0.010669879001898863,-0.045110874566131054,0.0,0.0,31.285714285714285,7.319250547114015,0.0,70.28571428571429,2.9840847683611815,-0.006503644038515111,-0.006524884876725578,-0.16275984214211459,0.02423642709233637,27.0,0.0,72.0,1.0,,0.0006472369508701004,0.0006470275833701984,0.18011796555613624,0.02626898293510802,27.0,0.0,73.0,1.0,,-0.037532717717077224,-0.0382552058312806,-0.024522694747989293,0.02563791336660712,42.0,0.0,57.0,-10.0,,0.019798626581423395,0.019605182885141653,0.051785672866851096,0.024608861432275544,32.0,0.0,76.0,-2.0,,,,1,0
2024-04-26,64486.183359158975,1269387456067.624,24705345525.57077,0.003215102362316369,0.0032099449721178833,0.01900724638382108,65119.139814769405,67129.68236360306,-0.20150540651550075,27.0,,70.0,Greed,206.66523058373423,0.027094821558860793,-0.00971997568473515,-0.039378988718072105,0.0,0.0,29.142857142857142,5.669467095138493,-2.0,70.85714285714286,2.3401261667255913,-0.032036319045778416,-0.03256071208483159,0.33176635546051747,0.022619726375015484,27.0,0.0,72.0,0.0,,0.029340177254856936,0.028917992359806837,0.4163137209928842,0.02362503788116832,27.0,0.0,71.0,-2.0,,0.03477471104887786,0.03418373253949824,-0.12697755353441365,0.032832769988869255,42.0,0.0,66.0,9.0,,-0.005972471957189418,-0.00599037850098158,-0.21521444588217797,0.021919182046998227,32.0,0.0,79.0,3.0,,,,0,0
2024-04-27,63802.330049258766,1255539337969.4695,23302057197.88468,-0.010604648535197936,-0.010661278537142299,0.01937575176369045,65092.49861155129,66941.90168514328,-0.056800999857850365,27.0,,67.0,Greed,-683.8533099002088,0.025223904039722075,-0.019820541380532686,-0.04689994692190369,0.0,0.0,27.0,0.0,-3.0,71.0,2.000000000000837,0.003215102362316369,0.0032099449721178833,-0.20150540651550075,0.01900724638382108,27.0,0.0,70.0,-2.0,,-0.006503644038515111,-0.006524884876725578,-0.16275984214211459,0.02423642709233637,27.0,0.0,72.0,1.0,,0.00830779301760498,0.008273473255165647,0.4547474456921097,0.031292208565548874,42.0,0.0,66.0,0.0,,-0.04071737150581045,-0.04156953584488011,0.4433613488582837,0.027524089477589393,32.0,0.0,72.0,-7.0,,,,0,0
2024-04-28,63517.248743409626,1249495302303.4912,19190483386.06388,-0.004468195842205813,-0.004478208064760398,0.018317281656630983,64895.76004759669,66702.1367983025,-0.17644681655806949,26.0,,65.0,Greed,-285.08130584914034,0.022630939311713224,-0.021241931725216268,-0.04774791645016574,-1.0,-0.03703703703703709,26.857142857142858,0.37796447301151626,-2.0,70.0,2.943920288776512,-0.010604648535197936,-0.010661278537142299,-0.056800999857850365,0.01937575176369045,27.0,0.0,67.0,-3.0,,-0.032036319045778416,-0.03256071208483159,0.33176635546051747,0.022619726375015484,27.0,0.0,72.0,0.0,,0.014152476025251604,0.014053264698012324,-0.682126480148308,0.027626610186465794,27.0,-15.0,72.0,6.0,,-0.04233740418092091,-0.04325975947802971,0.13209740511505275,0.030285381985449594,42.0,10.0,72.0,0.0,,,,0,0
2024-04-29,63030.433616681854,1240724751365.882,16180294651.046637,-0.007664298066409558,-0.0076938197374965865,0.018317213112701815,64623.476170440685,66472.51607014234,-0.15685841124790223,26.0,,67.0,Greed,-486.8151267277717,0.02179885138663678,-0.024651143023585953,-0.05178203950980853,0.0,0.0,26.714285714285715,0.4879500364760895,2.0,69.14285714285714,2.7945525240236755,-0.004468195842205813,-0.004478208064760398,-0.17644681655806949,0.018317281656630983,26.0,-1.0,65.0,-2.0,,0.003215102362316369,0.0032099449721178833,-0.20150540651550075,0.01900724638382108,27.0,0.0,70.0,-2.0,,0.0006472369508701004,0.0006470275833701984,0.18011796555613624,0.02626898293510802,27.0,0.0,73.0,1.0,,0.02092753994719443,0.020711566974731296,-0.1812793616617826,0.032038780546556477,42.0,0.0,74.0,2.0,,,,1,0
2024-04-30,63797.67963589958,1257159131219.0603,27242983698.21234,0.012172627970223227,0.012099137316233919,0.01364712516506627,64188.6208538444,66275.69509976043,0.6837136953158085,26.0,,67.0,Greed,767.2460192177241,0.01996679373447835,-0.0060905065842585815,-0.037389505460951544,0.0,0.0,26.571428571428573,0.5345224838265588,0.0,68.57142857142857,2.760262237370008,-0.007664298066409558,-0.0076938197374965865,-0.15685841124790223,0.018317213112701815,26.0,0.0,67.0,2.0,,-0.010604648535197936,-0.010661278537142299,-0.056800999857850365,0.01937575176369045,27.0,0.0,67.0,-3.0,,0.029340177254856936,0.028917992359806837,0.4163137209928842,0.02362503788116832,27.0,0.0,71.0,-2.0,,-0.03531550796956928,-0.03595418236717085,0.06213731249205545,0.02815918734063545,42.0,0.0,65.0,-9.0,,,,0,0
2024-05-01,60749.47209216387,1197773959985.8767,39533113322.04938,-0.047779285408688255,-0.04895842800411974,0.0207101785436484,63380.40937502113,65925.77912147918,0.4511300876578912,26.0,,54.0,Neutral,-3048.2075437357053,0.023715568570643216,-0.04151026017030013,-0.07851719157959591,0.0,0.0,26.428571428571427,0.5345224838266045,-13.0,66.0,5.7735026918965335,0.012172627970223227,0.012099137316233919,0.6837136953158085,0.01364712516506627,26.0,0.0,67.0,0.0,,-0.004468195842205813,-0.004478208064760398,-0.17644681655806949,0.018317281656630983,26.0,-1.0,65.0,-2.0,,-0.006503644038515111,-0.006524884876725578,-0.16275984214211459,0.02423642709233637,27.0,0.0,72.0,1.0,,0.004570826392557237,0.004560411888802225,-0.014941266125312769,0.027962626841091655,42.0,0.0,67.0,2.0,,,,0,0
2024-05-02,58297.57407532549,1151677489315.1536,51109380171.69261,-0.040360811911559935,-0.0411979109091763,0.022207067893303033,62525.84593884259,65542.83408938923,0.2928245684912105,26.0,,43.0,Fear,-2451.898016838386,0.02404085840606859,-0.06762438476486721,-0.11054236690745545,0.0,0.0,26.285714285714285,0.4879500364762404,-11.0,61.857142857142854,9.771191865693435,-0.047779285408688255,-0.04895842800411974,0.4511300876578912,0.0207101785436484,26.0,0.0,54.0,-13.0,,-0.007664298066409558,-0.0076938197374965865,-0.15685841124790223,0.018317213112701815,26.0,0.0,67.0,2.0,,-0.032036319045778416,-0.03256071208483159,0.33176635546051747,0.022619726375015484,27.0,0.0,72.0,0.0,,-0.037532717717077224,-0.0382552058312806,-0.024522694747989293,0.02563791336660712,42.0,0.0,57.0,-10.0,,,,1,1
2024-05-03,59135.1733607733,1164721402399.166,28255509745.49032,0.014367652492118355,0.014265415876251882,0.023949666414466688,61761.41593907321,65332.659227219294,-0.4471560866014985,26.0,,48.0,Neutral,837.59928544781,0.02209152912979507,-0.042522382920926916,-0.09486045631315676,0.0,0.0,26.142857142857142,0.3779644730118406,5.0,58.714285714285715,10.242302568503085,-0.040360811911559935,-0.0411979109091763,0.2928245684912105,0.022207067893303033,26.0,0.0,43.0,-11.0,,0.012172627970223227,0.012099137316233919,0.6837136953158085,0.01364712516506627,26.0,0.0,67.0,0.0,,0.003215102362316369,0.0032099449721178833,-0.20150540651550075,0.01900724638382108,27.0,0.0,70.0,-2.0,,0.03477471104887786,0.03418373253949824,-0.12697755353441365,0.032832769988869255,42.0,0.0,66.0,9.0,,,,1,1
2024-05-04,62839.34073569376,1239817041554.716,33591665812.21244,0.06263898733029816,0.060755424866329406,0.037083748179328066,61623.84603713535,65223.17263377328,0.18885364712182517,26.0,,67.0,Greed,3704.1673749204638,0.028433360136280013,0.01972442125449203,-0.03654884915618395,0.0,0.0,26.0,0.0,19.0,58.714285714285715,10.242302568503085,0.014367652492118355,0.014265415876251882,-0.4471560866014985,0.023949666414466688,26.0,0.0,48.0,5.0,,-0.047779285408688255,-0.04895842800411974,0.4511300876578912,0.0207101785436484,26.0,0.0,54.0,-13.0,,-0.010604648535197936,-0.010661278537142299,-0.056800999857850365,0.01937575176369045,27.0,0.0,67.0,-3.0,,0.00830779301760498,0.008273473255165647,0.4547474456921097,0.031292208565548874,42.0,0.0,66.0,0.0,,,,1,1
2024-05-05,63820.451902924986,1257549583083.3145,20510614461.479218,0.015613008598512224,0.015492379547875081,0.037596692035010724,61667.16077420897,65065.78179211095,-0.389413595141731,22.0,,69.0,Greed,981.1111672312254,0.028495528229198507,0.034917954737695434,-0.019139551618158834,-4.0,-0.15384615384615385,25.428571428571427,1.5118578920376442,2.0,59.285714285714285,10.750415274371106,0.06263898733029816,0.060755424866329406,0.18885364712182517,0.037083748179328066,26.0,0.0,67.0,19.0,,-0.040360811911559935,-0.0411979109091763,0.2928245684912105,0.022207067893303033,26.0,0.0,43.0,-11.0,,-0.004468195842205813,-0.004478208064760398,-0.17644681655806949,0.018317281656630983,26.0,-1.0,65.0,-2.0,,0.014152476025251604,0.014053264698012324,-0.682126480148308,0.027626610186465794,27.0,-15.0,72.0,6.0,,,,1,1
2024-05-06,64010.00865210892,1259667234461.2874,18115695040.201984,0.0029701567997710843,0.002965754598727598,0.03738913169334264,61807.100064984275,64933.49507271175,-0.11676487926654311,22.0,,71.0,Greed,189.55674918393197,0.02851146145457875,0.03564167522515205,-0.014222034707491393,0.0,0.0,24.857142857142858,1.9518001458976866,2.0,59.857142857142854,11.320020191804437,0.015613008598512224,0.015492379547875081,-0.389413595141731,0.037596692035010724,22.0,-4.0,69.0,2.0,,0.014367652492118355,0.014265415876251882,-0.4471560866014985,0.023949666414466688,26.0,0.0,48.0,5.0,,-0.007664298066409558,-0.0076938197374965865,-0.15685841124790223,0.018317213112701815,26.0,0.0,67.0,2.0,,0.0006472369508701004,0.0006470275833701984,0.18011796555613624,0.02626898293510802,27.0,0.0,73.0,1.0,,,,0,1
2024-05-07,63172.48129551341,1244417948315.7583,17917770174.27797,-0.013084318753140978,-0.013170672532438242,0.03755258344836062,61717.78601635767,64739.22278534626,-0.010925601556262876,22.0,,68.0,Greed,-837.5273565955067,0.02730791578686876,0.023570114436220813,-0.024200807832179927,0.0,0.0,24.285714285714285,2.1380899353000085,-3.0,60.0,11.430952132988295,0.0029701567997710843,0.002965754598727598,-0.11676487926654311,0.03738913169334264,22.0,0.0,71.0,2.0,,0.06263898733029816,0.060755424866329406,0.18885364712182517,0.037083748179328066,26.0,0.0,67.0,19.0,,0.012172627970223227,0.012099137316233919,0.6837136953158085,0.01364712516506627,26.0,0.0,67.0,0.0,,0.029340177254856936,0.028917992359806837,0.4163137209928842,0.02362503788116832,27.0,0.0,71.0,-2.0,,,,0,1
2024-05-08,62363.057191718624,1229336706399.346,19925137720.849453,-0.012812922449704,-0.0128957159184146,0.032207965305751415,61948.29817343693,64504.59223809989,0.11203221868830426,22.0,,64.0,Greed,-809.4241037947868,0.027409964214981285,0.00669524475265626,-0.03319973000490284,0.0,0.0,23.714285714285715,2.138089935300056,-4.0,61.42857142857143,11.178210096092487,-0.013084318753140978,-0.013170672532438242,-0.010925601556262876,0.03755258344836062,22.0,0.0,68.0,-3.0,,0.015613008598512224,0.015492379547875081,-0.389413595141731,0.037596692035010724,22.0,-4.0,69.0,2.0,,-0.047779285408688255,-0.04895842800411974,0.4511300876578912,0.0207101785436484,26.0,0.0,54.0,-13.0,,-0.006503644038515111,-0.006524884876725578,-0.16275984214211459,0.02423642709233637,27.0,0.0,72.0,1.0,,,,0,1
