date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change
2014-10-04,327.8813,4376051376.385,44971218.61630971,-0.07947640304331927,-0.0828126437036458,0.03769810717751925,367.6052142857142,427.0446466666666,0.5464596435425291
2014-10-05,325.1099999999999,4340421693.749999,81809696.99023308,-0.008452144114349025,-0.008488066039151228,0.03588320173926116,360.33681428571424,421.8735633333333,0.819156774207652
2014-10-06,328.73,4390074094.5,75997580.13997829,0.011134692873181695,0.011073158536444909,0.03762305104432052,353.9998428571428,416.7526033333333,-0.07104435126985831
2014-10-07,331.7238,4431199692.78,43924704.45993865,0.009107170017947697,0.00906594982228226,0.03158539902048239,346.0530571428571,411.78997999999996,-0.4220249594916746
2014-10-08,353.3901000000001,4721892499.170001,50777426.82535327,0.06531427651558341,0.06326985094912504,0.04570261596617804,342.12378571428565,407.8654833333333,0.15601066528892904
2014-10-09,358.395,4790047733.625,80036548.33990295,0.014162535962382483,0.014063184199738147,0.04601069882646707,340.20288571428574,404.0868566666667,0.5762230058483495
2014-10-10,357.5549999999999,4780224305.999999,42046080.75021416,-0.0023437826978615073,-0.0023465336558012528,0.04292267686613888,340.3978857142857,400.10156333333333,-0.4746639926093402
2014-10-11,359.515,4807704216.25,32266988.405666195,0.005481674148033466,0.005466704453375763,0.0241773453314251,344.91698571428566,396.20614666666665,-0.23258035398455434
2014-10-12,374.1675000000001,5005060917.937501,30739066.019255087,0.040756296677468606,0.039947657209133985,0.02388755825847764,351.9252,392.8888133333333,-0.047352494357446706
2014-10-13,387.0387999999999,5178714607.579999,55435747.92234496,0.03439983429880966,0.033821388284865264,0.02398303219485293,360.2550285714286,389.9233966666667,0.8034298077768454
2014-10-14,398.2888,5330587769.78,71417120.06933361,0.029066853245721225,0.028652423882151935,0.023110161490843682,369.76431428571425,387.37319,0.28828639904661424
2014-10-15,392.1900000000001,5250404406.000001,49257724.14281866,-0.015312506904537337,-0.0154309540424505,0.020608905945830657,375.30715714285714,384.67848,-0.3102812869659548
2014-10-16,379.3912999999999,5080504776.559999,48941848.6690588,-0.032633927433132426,-0.033178289947478345,0.02744691204254303,378.3066285714285,381.90510666666665,-0.006412709463474275
2014-10-17,380.2925,5093875427.8125,38063635.90178972,0.002375383937375908,0.0023725671726675126,0.027193305056955407,381.55484285714283,379.42739666666665,-0.22226812151757402
2014-10-18,389.1163,5213672024.625,43799624.062763646,0.023202666368650426,0.022937577190604044,0.027615184833196586,385.78360000000004,378.2791066666666,0.15069469915521738
2014-10-19,386.945,5185875584.5,32870166.09728563,-0.005580079785915015,-0.005595706590781666,0.024908497573786038,387.60895714285715,378.06852333333336,-0.24953314553148698
2014-10-20,379.7699999999999,5090987746.499999,32186402.177928016,-0.018542686945173248,-0.018716757750043736,0.022434833198136522,386.57055714285707,377.11077333333327,-0.020801961186745488
2014-10-21,382.4137999999999,5127920489.029999,33195457.629108418,0.006961582010164058,0.006937462075357054,0.01845561219967011,384.3027,376.63723333333326,0.03135036484047804
2014-10-22,379.4425000000001,5089595057.375001,22279085.760041676,-0.007769855585755048,-0.007800198187613814,0.018012107400047665,382.4816285714286,376.0082733333333,-0.32885137451740987
2014-10-23,356.2000000000001,4779135400.000001,48354309.48600327,-0.061254340249181416,-0.06321069934902811,0.02663066340843445,379.1685857142857,373.42323,1.170390203925173
2014-10-24,354.3175000000001,4755312883.375001,32650701.35283577,-0.005284952274003385,-0.00529896703430716,0.026256457667297534,375.4578714285714,371.20314666666667,-0.3247612942898729
2014-10-25,347.0304940564094,4658797625.083782,35098508.122770295,-0.020566316774053517,-0.02078074861044022,0.021960677493393834,369.44561343662997,369.17157980188034,0.07496950045521533
2014-10-26,350.1888000000001,4702361470.560001,27618300.827371847,0.009100946451920056,0.009059782404782675,0.023750348346061486,364.1947277223442,367.41520646854696,-0.21312037734577194
2014-10-27,348.29,4678274816.25,40322147.37977852,-0.005422217957856135,-0.005436971537230547,0.02384117116326883,359.69758486520135,365.7579564685469,0.4599792953162487
2014-10-28,351.5638000000001,4723453013.090001,26517269.319478106,0.009399638232507668,0.009355736525414729,0.02418031646000494,355.29044200805856,364.94378980188037,-0.3423646545973277
2014-10-29,333.1474999999999,4477252539.374999,43376134.310925096,-0.05238394851802208,-0.053805867750661256,0.02847463844513504,348.6768705794871,363.6124131352136,0.6357692712749803
2014-10-30,343.6674999999999,4620136994.687499,59854847.07670034,0.031577604514516855,0.031089285323052194,0.02655694297780339,346.88651343662997,362.15628646854697,0.3799027513068347
2014-10-31,336.5879758057807,4526519245.630091,30524273.859307867,-0.020599923455721703,-0.020815061559667135,0.027226254578976213,344.3537242660272,360.67938566207306,-0.4900283711327026
2014-11-01,323.9763,4358250678.7125,38569972.59373859,-0.03746918105315189,-0.03818919364777994,0.029301977403140535,341.06026797225434,359.083885662073,0.2635836243481129
2014-11-02,323.9849999999999,4359606956.999999,28711350.70534258,2.6853816158523003e-05,2.6853455601256742e-05,0.028537871506350572,337.3168679722544,358.01038566207296,-0.25560354922306716
2014-11-03,323.995,4361102298.0,40772300.42284785,3.086562649534663e-05,3.086515016169869e-05,0.028779229275996875,333.8461536865401,357.88084232873973,0.42007601249010484
2014-11-04,328.0083,4416492355.9725,35073797.880440444,0.012386919551227615,0.012310829367541569,0.029133374130647514,330.4810822579686,357.9774523287397,-0.13976406735230718
2014-11-05,337.5933,4546689684.735,44434915.10687932,0.02922182152097963,0.02880300361127451,0.025165772800460274,331.116196543683,358.27289566207304,0.2668977354077553
2014-11-06,347.8183,4685738573.94,43131102.62856433,0.03028792336814745,0.02983830042891534,0.02491807905351438,331.70916797225436,358.80937899540635,-0.029342071998538444
2014-11-07,341.2317,4598267773.35,40263476.29477718,-0.01893689894982531,-0.01911849829462181,0.024673604642388765,332.37255714285715,358.40409899540634,-0.06648627461445922
2014-11-08,344.1783,4639316977.02,30212775.72296773,0.008635188348562028,0.008598118361008707,0.017391931933516624,335.2585571428571,357.9302089954063,-0.2496232689454384
2014-11-09,363.4241291015933,4900092960.69292,51466025.86583119,0.0559181944404783,0.054410714897406114,0.02418996919429987,340.8927184430848,358.12584663212607,0.7034524182002502
2014-11-10,363.7649999999999,4906043990.249999,62274660.836041614,0.000937942395980329,0.0009375028028651128,0.0240874297437729,346.57414701451336,358.2675132987928,0.21001495235687884
2014-11-11,366.15,4939381807.5,45679773.63975148,0.006556430662653323,0.006535030758201058,0.024369524974656064,352.0229613002276,358.0002632987928,-0.266478965497405
2014-11-12,418.5783,5648170006.71,234617998.94235376,0.14318803768947164,0.13382088369622624,0.05429785715774816,363.5922470145133,359.05157996545944,4.136146268863827
2014-11-13,414.7083,5597421602.175,338849744.1846642,-0.00924558200938752,-0.00928858768296579,0.05655934682949965,373.1479613002276,359.5988966321261,0.44426150471055914
2014-11-14,395.245,5336222507.25,263499968.5892329,-0.046932506535316554,-0.0480695557321514,0.06113106029994691,380.8641470145133,359.70072996545946,-0.22236928576333126
2014-11-15,377.3267,5095655585.9875,99179350.3470273,-0.04533466584017509,-0.046394435352990926,0.06638180144988079,385.599632728799,359.63190996545944,-0.6236077337009597
2014-11-16,387.6233,5236180276.3025,95731301.28432415,0.027288288901898383,0.026922601293760794,0.06429047036711913,389.0566571428571,359.87626996545947,-0.03476579601135188
2014-11-17,384.9,5200788045.0,152824089.08328944,-0.007025635455866541,-0.007050431439257378,0.06456646817173893,392.0759428571428,359.7357266321261,0.5963857905722854
2014-11-18,374.8683,5066663712.555,109440633.05073106,-0.026063133281371775,-0.026408796004452586,0.06599952883823121,393.32141428571424,359.3331699654594,-0.28387838784312536
2014-11-19,376.7883,5093942323.3125,84367865.3742223,0.0051217987757301575,0.005108726979455366,0.026929020781974497,387.35141428571427,359.23377996545946,-0.22909925662515418
2014-11-20,355.3888345541618,4805825477.746428,93722502.0366924,-0.056794400053924665,-0.05847099259882802,0.031037242732528104,378.8772049363088,358.3329477839315,0.11087914362863938
2014-11-21,349.3882854323945,4725799744.63716,100624477.5591484,-0.01688446157655743,-0.017028629197146455,0.02892186978321091,372.32624571236516,357.33114063167795,0.07364267249026146
2014-11-22,351.5500000000001,4756418767.500001,68856354.94119315,0.0061871409481584205,0.006168079176442232,0.02703273755445375,368.64385999807945,357.17614063167804,-0.31570969001336213
2014-11-23,366.7817,4963794289.2375,71063869.31374641,0.04332726496942074,0.04241489954379838,0.031072120472441025,365.6664885695081,357.59161396501133,0.03205970421232118
2014-11-24,377.7417,5113527167.07,116848548.38822386,0.02988153443860475,0.02944378051864892,0.03413584681065614,364.64387428379376,358.61532082979767,0.6442750657487908
2014-11-25,375.248,5080998638.0,115570302.47559404,-0.006601601041134719,-0.006623487988396585,0.032625084041301294,364.69811714093663,359.45062749646434,-0.010939339258053127
2014-11-26,365.7660000000001,4953852406.650002,92282203.67741974,-0.025268622351084957,-0.025593356047847748,0.03392024864825433,363.12350285522234,360.0331608297977,-0.20150590851912198
2014-11-27,368.448,4991429534.4,70974036.26141815,0.007332556880628394,0.007305804381970711,0.024574285543715872,364.98909791891356,360.5959674964643,-0.23090223864274084
2014-11-28,376.951,5108072424.775,91254232.81791146,0.02307788344623951,0.02281561647258141,0.023127031625368777,368.9266285714286,362.056084163131,0.28574106285565337
2014-11-29,374.9649999999999,5082659949.124999,100952560.51475,-0.0052685892861409345,-0.0052825172446750715,0.023926893380298832,372.27162857142855,363.099334163131,0.10627811332533543
2014-11-30,376.472,5104546200.8,74926943.90674321,0.004019041777232779,0.004010987003265253,0.018707310574607568,373.6559571428571,364.4288016362716,-0.2578004606847415
2014-12-01,379.489,5146696228.575,64120830.50054466,0.008013876197964231,0.007981935623834369,0.015124773853492039,373.9055714285714,366.279224969605,-0.14422199602386332
2014-12-02,381.3768000000001,5173729065.540001,66841251.26995943,0.004974584243548907,0.0049622518813575,0.014815697535859552,374.7811142857143,368.192284969605,0.04242647433257529
2014-12-03,374.103,5076166196.7,74772912.71073525,-0.019072476354094148,-0.019256702221570377,0.012954512824179266,375.97211428571427,369.86255163627163,0.1186641675623532
2014-12-04,368.2282000000001,4997777244.500001,62639548.33058211,-0.015703696575541826,-0.015828305891503726,0.014582142840965314,375.9407142857143,371.20321496960497,-0.16226951632995745
2014-12-05,376.379,5109881265.075,57857463.42592923,0.022135186821650166,0.021893759767229872,0.014335824113197225,375.859,372.49607163627167,-0.07634290208184902
2014-12-06,373.671,5074368104.025,48428933.75856517,-0.007194875378275678,-0.007220883318473819,0.014468798397272043,375.67414285714284,373.35782830293834,-0.16296133824523318
2014-12-07,374.448,5086108461.6,38514374.875024594,0.0020793692847451695,0.002077210388677433,0.014388322302466929,375.38500000000005,374.46503830293835,-0.2047238729840316
2014-12-08,361.433,4910799206.825,66593741.91318423,-0.03475783019271028,-0.035376255958454415,0.01855808105580342,372.80557142857145,375.040194969605,0.7290619964435217
2014-12-09,350.9280000000001,4769269437.600001,88924869.65991856,-0.029064861260592934,-0.029495611336542417,0.01940170638264781,368.45574285714287,374.6236573328852,0.3353337281429025
2014-12-10,346.9798718363186,4716905099.220487,59696950.62553664,-0.01125053618885219,-0.011314302190030767,0.01912654572270616,364.5810102623313,374.06415306076246,-0.3286810444160362
2014-12-11,346.9089999999999,4717173182.024999,118502898.82834332,-0.0002042534511976779,-0.00020427431377472493,0.01932482282984839,361.53541026233125,373.42278639409585,0.9850745739373021
2014-12-12,351.502,4780796277.1,50698218.39649164,0.013239783343759193,0.013152903419694438,0.017159298978030705,357.9815531194741,371.18690972742917,-0.5721773990530793
2014-12-13,347.484,4727528507.1,38735004.41273056,-0.01143094491638752,-0.011496780355598932,0.017135295696752463,354.24055311947404,368.94609972742916,-0.23596912006258874
2014-12-14,350.133,4764706150.575,44354135.28957544,0.007623372586939237,0.007594461522384685,0.01790806153583564,350.7669816909027,367.4423663940958,0.14506596712812336
2014-12-15,344.615,4690951072.25,30644200.622725755,-0.01575972558999006,-0.01588523042630206,0.014550504876018194,348.3644102623312,366.3519763940958,-0.3091016108721645
2014-12-16,328.5340000000001,4473187530.400002,71798679.48126574,-0.046663668151415094,-0.04778751854557647,0.019677530082213516,345.16526740518833,364.38233306076256,1.3429777257110045
2014-12-17,318.828,4342046795.7,76239460.27345972,-0.029543365374664843,-0.029988560910478506,0.021153544771912346,341.14357142857136,362.17993306076255,0.06185045218488594
2014-12-18,309.765,4219673038.875,90976235.79233617,-0.028425985170687618,-0.02883782693252316,0.02125988672079484,335.8372857142857,360.0098230607625,0.1932959056375505
2014-12-19,317.54,4326569823.5,60607669.3459044,0.025099672332252077,0.024789849162500915,0.024229798146866387,330.98557142857146,358.0348797274292,-0.33380768265408944
2014-12-20,328.7740000000001,4480153981.900002,64328493.85057997,0.03537822006676361,0.03476678998024269,0.030702370596349997,328.3127142857143,357.1477185756238,0.061391974725835574
2014-12-21,319.501,4353792201.85,58024786.31176,-0.028204785049913084,-0.028610180926462944,0.03075315723401637,323.93671428571434,356.1514757278773,-0.09799246277181628
2014-12-22,329.886,4498284260.25,51126866.96604784,0.03250381062970087,0.03198673652875922,0.03503577881699645,321.8325714285715,355.42934239454394,-0.11887884099478618
2014-12-23,333.97,4555334101.5,58571793.10819222,0.012380034314884547,0.012304028351424679,0.030318138316384975,322.6091428571429,354.3356190612106,0.1456167096467771
2014-12-24,322.194,4395934387.5,37974791.61572064,-0.03526065215438512,-0.03589731998777528,0.03139085255184912,323.09000000000003,352.4840290612106,-0.35165393441900206
2014-12-25,318.166,4342234118.2,75362825.06098935,-0.01250178463906848,-0.012580589437929595,0.029334448282110317,324.2901428571428,350.5812957278773,0.9845487454838588
2014-12-26,327.7169708710151,4473844613.694206,93256490.21344972,0.030018829387851387,0.029577083033528722,0.029970612326832492,325.74399583871644,349.31299475691117,0.2374335773370948
2014-12-27,314.568,4295536138.8,145862961.0588076,-0.040122947664466224,-0.0409500732057988,0.030750387152460076,323.71456726728786,347.5169947569111,0.564105197664525
2014-12-28,316.491,4322768586.675,67051620.38671447,0.006113145647363982,0.006094536175608121,0.02930011718396949,323.28456726728785,345.5016614235778,-0.5403108513635531
2014-12-29,312.6329999999999,4271645363.8499994,99471184.46915884,-0.012189920092514628,-0.012264826526497371,0.02539683193724204,320.8198529815736,343.4239280902445,0.4835015752858367
2014-12-30,310.079,4237996980.525,71609763.01677348,-0.008169323136072992,-0.008202874911463797,0.023876072859662187,317.4068529815736,341.2108280902445,-0.28009540251351717
2014-12-31,317.379,4338943850.325,71036111.34880373,0.0235423875850993,0.023269539609579844,0.023975389045416302,316.71899583871647,339.1404947569111,-0.008010802491210334
2015-01-01,313.9920000000001,4293958347.0000014,46999364.08867299,-0.010671783577363203,-0.010729135455895942,0.02385018742138449,316.12271012443074,336.8943347569111,-0.3383736356584154
2015-01-02,314.446,4301448334.7,38855906.30053607,0.0014458967107440213,0.0014448524086091016,0.019594228464482662,314.22685714285717,334.90576809024446,-0.17326740363492543
2015-01-03,286.572,3921358112.1,118778941.40912902,-0.08864479115651025,-0.09282254680276844,0.03573058571826769,310.22742857142856,332.1838947569112,2.056908272590989
2015-01-04,260.936,3571639780.8,205500148.96968707,-0.08945744873888595,-0.09371464695686783,0.04453816969382065,302.29100000000005,328.3357947569111,0.7301059138239878
2015-01-05,273.22,3740880426.5,155038125.45582142,0.04707667780605229,0.046002164933683413,0.0525767781494439,296.6605714285715,324.9874280902444,-0.24555711403065306
2015-01-06,285.3738000000001,3908408221.350001,97002895.9764078,0.04448356635678219,0.04352256838834791,0.05770693134451734,293.1312571428572,322.0182880902445,-0.37432876145004046
2015-01-07,295.8725,4053238742.4375,110674232.978753,0.03678929179903667,0.0361287184366086,0.0592002816637377,290.05890000000005,319.83293809024445,0.140937410834314
2015-01-08,284.4525,3897824162.25,86570544.47058573,-0.03859770678248242,-0.03936233823542153,0.06030747255050523,285.8389714285714,317.61708809024447,-0.21778952389753303
2015-01-09,289.5738000000001,3968992614.285001,83478400.2771182,0.01800406043188274,0.017843906756803463,0.06125897541379413,282.28580000000005,315.70355236236713,-0.035718201986336684
2015-01-10,274.533,3763909199.925,92683835.63260388,-0.05194116318534381,-0.05333871450253373,0.054621747186170175,280.5659428571429,313.29101902903386,0.11027326020775363
2015-01-11,267.184,3664201453.6,73256737.91089578,-0.02676909515431658,-0.027133912673069388,0.042143267685352294,281.45851428571433,310.4804190290339,-0.20960610433427218
2015-01-12,268.353667700943,3681154854.371071,78982214.88677162,0.004377761022153148,0.004368206501160216,0.03775617431350067,280.7633239572776,307.84274128573196,0.0781563189837895
2015-01-13,221.436,3038251389.3,215752219.9219919,-0.17483520200375524,-0.1921721574488956,0.07001744016687622,271.62935252870614,303.552841285732,1.7316557307400515
2015-01-14,172.1479,2362639549.8525,236006920.8178313,-0.22258395202225478,-0.2517796176361687,0.09195052922340999,253.95440967156333,297.80393795239866,0.09387945534540854
2015-01-15,210.5559,2890521922.995,257637517.29041365,0.22311047651467142,0.2013971850167017,0.14494134434182487,243.39775252870615,293.87133461906524,0.09165238204721349
2015-01-16,205.816,2826188131.0,176217465.4940408,-0.022511361590912493,-0.022768610301073015,0.14336797523579065,231.43235252870613,290.10426795239863,-0.3160256031523341
2015-01-17,199.4914,2740019366.285,106431481.13147792,-0.03072938935748437,-0.031211438130473362,0.14326648457776173,220.71212395727758,286.428481285732,-0.39602195030391496
2015-01-18,208.9892,2871292169.34,118664232.7276146,0.047610072414149274,0.04651144835715451,0.14675550190663636,212.3985811001347,282.81012128573195,0.1149354633242885
2015-01-19,214.545,2948379298.875,105545327.33818196,0.026584148845969047,0.026236930586490643,0.14773515295594605,204.71162857142858,279.00248795239867,-0.11055484106610425
2015-01-20,210.5137,2893626589.035,94312137.93638834,-0.01878999743643517,-0.01896877243496034,0.13171840129715354,203.15130000000002,275.36957795239863,-0.10643000201989905
2015-01-21,224.0451,3080429686.665,99166469.19882472,0.06427800185926147,0.06229663673470772,0.08823294229879433,210.5651857142857,271.84154795239857,0.051470906806402095
2015-01-22,232.0423000000001,3191202338.1525016,151229886.42783546,0.03569459898922189,0.03507231175814279,0.03806369381982866,213.63467142857144,268.4439579523986,0.5250102948066622
2015-01-23,232.898,3203686663.5,126038219.2115576,0.0036876897014030963,0.0036809068440040154,0.03496978896412828,217.5035285714286,265.4674246190653,-0.16657862947148971
2015-01-24,248.096,3413521852.0,134933345.06544757,0.06525603483069853,0.06321517855968149,0.031133275869197768,224.44704285714286,263.13175795239863,0.07057482967891926
2015-01-25,253.8388999999999,3493324595.8274984,142426844.88892275,0.023147894363471755,0.02288404579061542,0.030460700203396158,230.85414285714288,260.66915559003144,0.055534825878959415
2015-01-26,271.2882000000001,3734336330.640001,401755946.5274641,0.0687416310108504,0.06648191060505092,0.033972130770214264,238.9603142857143,259.22649559003145,1.82078808135355
2015-01-27,259.2356,3568728002.06,339951744.7443284,-0.04442729171412574,-0.04544442370613732,0.041279959470586575,245.9205857142857,257.31798225669814,-0.15383518854502076
2015-01-29,232.5329422304941,3203612158.433073,161971565.54864252,-0.10300536565774876,-0.10870539872244564,0.06197693927202696,247.13313460435634,254.64798033104793,-0.5235454206288648
2015-01-30,228.6354,3150704413.815,105832532.60469384,-0.01676124764563769,-0.01690330698877447,0.06109610132360117,246.6464346043563,251.93319366438124,-0.34659807574119716
2015-01-31,218.0233,3005342178.85,92459195.6343594,-0.04641494711667571,-0.04752665720316221,0.06341717870653917,244.52147746149916,248.62133699771456,-0.12636319514611438
2015-02-01,226.2697,3119897131.48,100844154.3350744,0.03782348033444127,0.03712571280101344,0.05884464291848907,241.40343460435628,245.6972603310479,0.09068820730254101
2015-02-02,240.0193,3310466195.25,108043831.20772208,0.060766421664058434,0.05899168616270242,0.06403150388035994,239.42920603292774,243.2163703310479,0.07139409240049122
2015-02-03,226.0119,3117998019.1275,135790231.88905972,-0.058359473592331956,-0.060131684022087524,0.05686417398623937,232.96116317578486,241.1977003310479,0.2568068937503074
2015-02-04,225.3083,3109175682.095,83155505.15562138,-0.0031131104158674816,-0.0031179662244959047,0.05657507000641853,228.11440603292772,240.0101103310479,-0.38761791626102227
2015-02-05,216.9136,2994172300.44,74142168.01402433,-0.03725872504474981,-0.037970568955813626,0.04432730792733672,225.8830714285714,238.13323033104788,-0.10839134612590029
2015-02-06,222.4872,3072075446.7,88164946.84338237,0.025695023271938622,0.025370454288589035,0.045969766653814165,225.00475714285716,236.03701033104792,0.18913364964867996
2015-02-07,227.2050999999999,3138151161.072499,80694160.19495533,0.021205264842201643,0.020983561916556894,0.04227777489354724,226.31644285714285,233.74809699771458,-0.08473647312120847
2015-02-08,222.9061,3079497925.3725,76979240.31280218,-0.018921230201258243,-0.01910252722871655,0.0407225477730942,225.83592857142858,231.69655033104792,-0.046037035061496256
2015-02-09,220.0922,3041547650.985,79154588.47482522,-0.012623701190770498,-0.012704057082057985,0.030105154538909926,222.98919999999998,229.38049699771454,0.028258893607985724
2015-02-10,220.6493,3049996660.2725,66708973.92079521,0.002531211919368337,0.002528013798089602,0.022208679226761653,222.22311428571427,227.58437366438122,-0.15723175110673826
2015-02-11,219.0956,3029418429.03,65150873.75436823,-0.007041490727593636,-0.007066399019971182,0.022255343179460797,221.3355857142857,225.98142699771458,-0.0233566801413696
2015-02-12,222.0401587875259,3070809845.027513,51632481.43908263,0.01343960712823944,0.013350096706473975,0.01722223131612759,222.06795125536084,224.43764336726733,-0.2074936456915779
2015-02-13,235.6774,3260249204.835,137045816.2260813,0.061417904251833244,0.059605659793818634,0.027268389034768362,223.95226554107512,224.91235670060067,1.6542558561275347
2015-02-14,259.0086000000001,3584044452.9300013,165435433.7487849,0.09899633991210055,0.09439734503568431,0.043995794877253996,228.49562268393225,227.80771336726733,0.20715420801952744
2015-02-15,232.9962,3224923703.82,199965387.6619376,-0.10043064207134478,-0.1058391213616496,0.06271905481915548,229.93706554107513,228.55572336726735,0.20872163315137637
2015-02-16,235.9199,3266299219.505,128976204.99927545,0.012548273319479053,0.012470196214600208,0.062054855169568914,232.19816554107516,229.55918670060066,-0.355007351485632
2015-02-17,242.4568,3357729670.42,121468767.5434641,0.027708133141799207,0.027331209543623093,0.062168623494704416,235.31352268393226,230.99136670060068,-0.058207926460958626
2015-02-18,234.6238,3250184845.45,88821471.77949807,-0.03230678619861349,-0.03284016982894738,0.06437179184773162,237.53183696964658,231.84585336726735,-0.2687711123131642
2015-02-19,240.2988,3329826479.07,71396084.8246788,0.024187657006663477,0.023899768623043993,0.06455023469113648,240.1402142857143,232.70431336726733,-0.19618439782306596
2015-02-20,244.0821,3383185375.785,80482172.09597999,0.015744148535073776,0.01562149513573043,0.06107406382280524,241.3408857142857,233.823260033934,0.12726310264229634
2015-02-21,244.1459,3384954726.9025,64143296.19994164,0.00026138745938353303,0.00026135330363336506,0.045639269516067414,239.21764285714283,234.49328670060066,-0.20301236249629573
2015-02-22,235.5529999999999,3266702003.4249988,74180476.06972592,-0.03519575794637586,-0.035830056197132316,0.0258737714666931,239.58290000000002,234.610310033934,0.15648057496916423
2015-02-23,238.1319,3303312137.1225,61755698.92656742,0.010948279155859053,0.01088878062472778,0.02577036693986031,239.89889999999997,234.78477336726735,-0.1674938986840665
2015-02-24,238.7314,3312404143.285,58732103.48183354,0.0025175123534477706,0.002514348727754967,0.023145496502316204,239.3667,234.472620033934,-0.04896058982878948
2015-02-25,237.378,3294575196.45,57584610.05522578,-0.005669132757567752,-0.005685263283630196,0.019177627143201266,239.76015714285714,233.92392336726732,-0.019537754627887427
2015-02-26,236.1711557723409,3278687399.961783,44991044.50687964,-0.005084060981468741,-0.005097028790928647,0.01649287673745552,239.17049368176296,232.75335522634535,-0.21869672359105052
2015-02-27,253.8991,3525782547.105,137186494.71170896,0.07506396862768505,0.07238016550940432,0.03365360514499983,240.57292225319156,232.57547189301204,2.0491955947084444
2015-02-28,253.5991,3522504178.955,85884430.30666418,-0.001181571734598541,-0.0011822703408370181,0.03369986128167675,241.9233793960487,233.27767715199556,-0.37395856285163986
2015-03-01,257.7075,3580465593.9375,58106060.44444854,0.016200372950850417,0.016070547182790648,0.02843852133126024,245.08830796747725,234.24674715199555,-0.3234389488645206
2015-03-02,269.9614999999999,3751796695.2874985,93658288.66772272,0.04755003249808376,0.04645413539482654,0.031176467609270935,249.63539368176296,235.97802048532887,0.6118506047620174
2015-03-03,280.6241999999999,3901083285.089999,128754965.89965025,0.039497113477292345,0.03873705147445354,0.031152856462554862,255.62007939604865,237.78983715199556,0.3747311394557098
2015-03-04,273.0192999999999,3796353842.947499,119553919.98697218,-0.027099943625674694,-0.02747391905613212,0.03530438768890224,260.71169368176294,238.88983715199555,-0.07146167798956371
2015-03-05,274.8255,3822334889.7375,98543018.35211968,0.006615649516353184,0.006593862146039176,0.03413756887218907,266.23374285714283,240.51695715199554,-0.17574414655029347
2015-03-06,272.3412999999999,3788784931.469999,74704492.0402275,-0.009039190322586932,-0.009080291672857729,0.026435404868533775,268.86834285714275,242.0847238186622,-0.24190984516742686
2015-03-07,275.5846387340832,3834877371.4562297,50059694.67622344,0.011909096174848921,0.011838740916503856,0.025940993270564486,272.00913410486896,244.04042510979835,-0.3298971278826597
2015-03-08,274.578,3821054905.8,45050575.22814669,-0.003652738914285303,-0.003659426455267548,0.02651393643306369,274.4192055334404,245.7767851097983,-0.10006292448395426
2015-03-09,289.2957000000001,4027806171.9600015,111062141.12648012,0.05360116251119962,0.05221397481686426,0.028020987378835818,277.181234104869,247.846471776465,1.4652768708065405
2015-03-10,290.3057,4043022165.1175,129285347.54407711,0.0034912375123441475,0.0034851572902171433,0.024889666982279197,278.5643055334404,250.0931251097983,0.16408117323115534
2015-03-11,295.961,4122115211.9,73794326.12201199,0.01948049934947882,0.01929318318830761,0.0207175681667103,281.84169124772615,252.62208510979832,-0.42921353793125416
2015-03-12,293.9203,4095470764.185,65277495.588918425,-0.006895165241366352,-0.0069190467344241845,0.021875062174103545,284.5695198191547,255.064451776465,-0.11541308093269642
2015-03-13,288.0364999999999,4014523120.5749984,67739327.34903467,-0.02001835191376755,-0.020221433935481415,0.023766341330868496,286.8116912477262,257.36248177646496,0.03771333041971303
2015-03-14,281.4887,3924198780.6125,63244191.82668233,-0.022732535633504414,-0.02299490353859938,0.02634947238769166,287.6551285714286,259.34409981688077,-0.06635931737542411
2015-03-15,285.2645,3977863688.6375,32203956.61897762,0.013413682325436271,0.013324515375117162,0.02638577972596777,289.18177142857144,260.99700315021414,-0.4907997764090176
2015-03-16,290.0955000000001,4046186762.512501,60818266.22008967,0.016935160175907127,0.016793359061365126,0.017423748799776963,289.29602857142856,262.03323315021413,0.8885339754882722
2015-03-17,284.3491,3967004055.1925,50540130.74794698,-0.019808649220687813,-0.020007470480213816,0.018923630497246376,288.4450857142857,263.7449964835475,-0.16899750865879803
2015-03-18,255.6062,3566978130.845,123648767.77025564,-0.10108314040733735,-0.10656472977417401,0.03923092142693591,282.68011428571424,264.40120648354747,1.4465462581985595
2015-03-19,260.0037,3629235646.08,133194355.06279548,0.017204199272161658,0.017057882823292937,0.041563485194636346,277.8348857142857,264.9861031502141,0.07719921083464354
2015-03-20,260.9075,3642718765.4375,59404464.50294682,0.003476104378514755,0.0034700766922285166,0.042183938812117176,273.9593142857143,265.86222648354743,-0.5540016356178148
2015-03-21,259.4899,3623906198.45,54148215.13499707,-0.005433343234671484,-0.005448157529155935,0.0420407993478373,270.81662857142857,266.50192981688076,-0.08848239626314625
2015-03-22,267.7980999999999,3740905133.6624985,51503307.06679215,0.032017431121596385,0.03151555753842797,0.04434813813171392,268.32142857142856,267.2924631502141,-0.04884571101025004
2015-03-23,266.0272,3717118257.44,73040649.64393184,-0.006612817641349689,-0.006634779191957314,0.04300549093108032,264.8831,268.0218398168808,0.41817397374519927
