date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score
2023-11-24,37293.316127426726,728816537112.472,11956046626.60703,-0.0045780747265762,-0.0045885862045008,0.0254040443062511,36962.4187380363,35836.36919625576,-0.5264032172169255,20.0
2023-11-25,37738.93169747125,737614054534.8141,22996708651.54232,0.0119489392823612,0.0118781143377809,0.0255144017965683,37135.443234059705,35945.26738511573,0.923437518248328,20.0
2023-11-26,37809.85286625321,739536714717.2401,7505379785.011788,0.0018792574562123,0.0018774938610728,0.025506139705468,37310.7981518212,36066.44742889375,-0.6736324358960635,20.0
2023-11-27,37491.838186008135,733376783676.3198,10229112671.374176,-0.008410894413422,-0.0084464655831723,0.0245986034335528,37321.91866297874,36186.205599879344,0.3629040720633045,20.0
2023-11-28,37250.16905148115,728040168286.0479,17979133247.880783,-0.0064459131965735,-0.0064667778043379,0.0247225822552463,37287.75731736147,36291.45687050076,0.7576434853625942,20.0
2023-11-29,37802.23604377473,738816928726.5587,19715537240.688644,0.01482052313724,0.0147117723631263,0.0176410494299529,37550.16812923204,36399.6566448012,0.0965788488726246,20.0
2023-11-30,37810.34641654128,740494537382.5989,20964545194.804527,0.0002145474346322,0.0002145244226227,0.0090051392643622,37599.52719842235,36510.04472803711,0.0633514541788999,20.0
2023-12-01,37711.81837585267,737659515838.6104,16566770727.560837,-0.002605848663833,-0.0026092497973067,0.0088177697452462,37659.31323391177,36611.36236442591,-0.2097719948789328,20.0
2023-12-02,38688.25874179069,756249390093.0282,24470176251.56647,0.0258921581613058,0.025562632219664,0.0123892040223607,37794.931383100266,36719.05582541542,0.4770637352309921,20.0
2023-12-03,39481.666416062864,771834682369.2777,14892418344.328642,0.0205077121606185,0.0203002604764614,0.01386557079977,38033.76189021593,36870.97619093607,-0.391405350283274,31.0
2023-12-04,39960.27542041052,782845232813.069,14107800648.629309,0.012122310119943,0.0120494233646315,0.0123256649968435,38386.39578084485,37045.27265931749,-0.0526857141370953,31.0
2023-12-05,41974.331772543344,820527379429.3416,40273974905.38232,0.050401463226755,0.0491724370240959,0.0177994574397448,39061.27616956802,37276.13679057224,1.854730932797472,31.0
2023-12-06,44105.94477259938,863171503830.3232,37740677039.99004,0.050783726864483,0.049536292284211,0.0217124136953084,39961.80598797154,37577.60399135236,-0.0629016100681365,31.0
2023-12-07,43788.28880825234,857037901744.5414,30306637687.60117,-0.007202112231918,-0.0072281726442828,0.0231152894863575,40815.79775821597,37869.504655557874,-0.1969768413139955,31.0
2023-12-08,43270.11955970747,848245522795.3333,27712048105.023373,-0.0118335121706609,-0.0119040854817521,0.0249071042308823,41609.84078448095,38130.62405322879,-0.0856112647441348,31.0
2023-12-09,44202.17610943621,863242780337.311,24726661392.984177,0.0215404200222422,0.0213117037753612,0.0247923652769442,42397.54326557316,38410.86056918632,-0.1077288369565883,31.0
2023-12-10,43745.49199189547,855611272269.695,17074228506.041449,-0.0103317111901929,-0.0103854538075267,0.0272011968495918,43006.66120497782,38643.429608278624,-0.3094810401340309,24.0
2023-12-11,43757.959937619176,856192504674.1926,11865167562.179708,0.0002850109841265,0.0002849703762116,0.0277767542579277,43549.18756457906,38857.21997284192,-0.30508323945756,24.0
2023-12-12,41200.96272610168,806178244439.1412,39734542163.66172,-0.0584350187980134,-0.0602119144647203,0.0334748158442082,43438.70627223024,38993.16130290175,2.3488395301146703,24.0
2023-12-13,41450.81938737744,812055172695.532,24919333990.62709,0.0060643403635196,0.0060460262561867,0.0248373275192795,43059.40264576997,39139.26538307699,-0.3728546339356974,24.0
2023-12-14,42931.76182603245,840112594142.6609,26301358636.124893,0.0357276999717401,0.0351042714242502,0.0299931695322888,42937.04164830998,39352.018709001466,0.0554599350856495,24.0
2023-12-15,43009.5954563739,841400560142.884,22978695605.48269,0.0018129614772588,0.0018113200462012,0.0297220683363039,42899.82391926234,39600.83184309879,-0.1263304712357531,24.0
2023-12-16,41992.01418722399,821883086852.3783,17134765249.072596,-0.023659401079047,-0.0239437791421593,0.029043758281464,42584.08650180344,39737.11023428416,-0.2543194991022788,24.0
2023-12-17,42247.06788172229,825747211475.3832,13524832238.374014,0.0060738618862414,0.0060554903404244,0.0293837869255759,42370.02591463585,39938.62862662619,-0.2106788717688423,23.0
