date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score,trends_change,price_change,target_up_next_day
2016-01-31,364.352,5520342696.0,795209372.712972,-0.033346510276689334,-0.0339151830893017,0.017817002099558447,382.7157142857142,410.0291433333333,-0.1419536671479896,53.0,0.0,-12.569000000000017,1
2016-02-01,371.041,5623172735.125,1028395380.8818554,0.018358620235376932,0.0181921353021831,0.020492379942545345,379.675,407.9196433333334,0.2932385056948403,53.0,0.0,6.689000000000021,1
2016-02-02,372.8679999999999,5652529732.799998,669492000.7292296,0.004923984141913973,0.0049119009806289,0.020864542758939657,376.87671428571423,406.0086433333334,-0.3489935746744252,53.0,0.0,1.8269999999998845,0
2016-02-03,368.124,5582278351.5,701511710.5572596,-0.01272300116931424,-0.0128046316778577,0.020194507128116525,373.11,403.82831,0.0478268743960395,53.0,0.0,-4.743999999999858,1
2016-02-04,388.3759999999999,5891023099.599998,1068491901.0833611,0.055014071345524496,0.0535541046073522,0.02769117442298566,374.3705714285714,402.37034333333327,0.5231276755659342,53.0,0.0,20.251999999999896,0
2016-02-05,385.7330000000001,5852736452.325002,1099201402.3270342,-0.0068052608812073645,-0.0068285222622823,0.02792106522509287,375.345,400.85001,0.0287409770841839,53.0,0.0,-2.6429999999998017,0
2016-02-06,374.9049999999999,5690251854.249998,979578026.003806,-0.028071230618070486,-0.0284727597358727,0.03026273827742413,375.057,398.1323766666666,-0.1088275324885711,53.0,0.0,-10.828000000000202,1
2016-02-07,375.5170000000002,5701239912.875003,551083226.5427567,0.0016324135447653987,0.0016310826060062,0.026574934968752333,376.652,395.49306666666666,-0.4374279415077288,53.0,0.0,0.6120000000003074,0
2016-02-08,371.1359999999999,5636117687.999998,542257471.058673,-0.0116665823384835,-0.011735170894799,0.026410191535227334,376.66557142857135,392.9073,-0.016015286002175,53.0,0.0,-4.381000000000313,1
2016-02-09,373.909,5679902055.4,465479007.436967,0.0074716545956201585,0.0074438800465146,0.026501461249483976,376.81428571428575,390.46403333333336,-0.1415904210075853,53.0,0.0,2.7730000000000814,1
2016-02-10,379.829,5771368714.85,814090887.7056519,0.01583272935393376,0.0157086991395564,0.026289060967001007,378.4864285714286,388.1800333333333,0.7489314763907848,53.0,0.0,5.920000000000016,0
2016-02-11,377.058,5730998806.5,503979335.12027735,-0.0072953881878424776,-0.0073221296712952,0.014221308264737874,376.8695714285715,385.8889,-0.3809298903459788,53.0,0.0,-2.771000000000015,1
2016-02-12,382.72,5818750496.0,658159244.500266,0.015016257445804149,0.0149046295534612,0.015836762682108735,376.4391428571429,384.2422333333333,0.3059250620726199,53.0,0.0,5.662000000000035,1
2016-02-13,390.4240000000001,5937412022.400002,740171994.7251545,0.020129598662207426,0.0199296767370257,0.01216297403063247,378.6561428571428,382.94826666666665,0.1246092809760046,53.0,0.0,7.704000000000065,1
2016-02-14,404.1440000000001,6147686974.000002,1319015072.5724676,0.035141282298219334,0.034537922037383,0.01615435115259654,382.7457142857143,384.2226666666666,0.782038609907489,53.0,0.0,13.720000000000027,0
2016-02-15,399.379,6076721221.075,1388195099.8471158,-0.011790351953759326,-0.011860409365526,0.01618290528232949,386.7804285714287,384.7082,0.0524482462051982,53.0,0.0,-4.7650000000001,1
2016-02-16,407.0129999999998,6194279970.374997,1111797900.4521844,0.019114675533765668,0.0189342852333363,0.0163994348546284,391.5095714285714,385.3967666666667,-0.1991054423296634,53.0,0.0,7.633999999999787,1
2016-02-17,416.8499999999999,6345582494.999998,1296165324.1759655,0.024168761194360178,0.0238813188921905,0.016990157936880912,396.79828571428567,386.4540333333333,0.1658281812268185,53.0,0.0,9.837000000000103,1
2016-02-18,421.4220000000001,6417045471.750002,1445224878.5173087,0.010967974091400157,0.0109082620800156,0.014482085835181445,403.136,387.8676,0.115000418203679,53.0,0.0,4.572000000000173,0
2016-02-19,419.377,6387331882.925,601898504.2767404,-0.0048526180408238195,-0.0048644302205729,0.01653330044957818,408.3727142857143,387.88523333333336,-0.5835260565855726,53.0,0.0,-2.0450000000000728,1
2016-02-20,441.1199999999998,6720209555.999997,1385245439.8751278,0.05184595244851242,0.0505466705594212,0.022126692210155542,415.615,388.9954,1.301460179801711,53.0,0.0,21.742999999999768,0
2016-02-21,438.6499999999999,6684028071.249998,1506908216.5909653,-0.00559938338774002,-0.0056151187010934,0.022162991804438276,420.5444285714285,391.0434,0.0878275959001204,53.0,0.0,-2.4699999999998568,0
2016-02-22,437.8029999999999,6672478907.474998,1166708341.42039,-0.0019309244272199821,-0.0019327910650699,0.020663174071325636,426.0335714285714,392.6488,-0.2257601832845531,53.0,0.0,-0.8470000000000368,0
2016-02-23,420.3020000000001,6407178255.950002,1465084346.963302,-0.03997460044814638,-0.0407955370037441,0.028512437983687692,427.932,393.22366666666665,0.2557417264880948,53.0,0.0,-17.500999999999806,1
2016-02-24,423.1870000000001,6452416826.400002,1457408415.8942337,0.0068641119956602825,0.0068406612302094,0.02729211197804764,428.8372857142857,394.25236666666666,-0.0052392417439843,53.0,0.0,2.8850000000000477,0
